date,ticker,fcst_gfs_global,fcst_ecmwf_ifs025,fcst_icon_seamless,fcst_gem_seamless,fcst_jma_seamless,fcst_ncep_hrrr_conus
2024-07-30,KXHIGHCHI,88.7,84.5,90.0,85.6,77.1,83.7
2024-07-31,KXHIGHCHI,91.1,88.6,91.1,84.6,77.8,92.9
2024-08-01,KXHIGHCHI,89.3,82.5,85.2,85.6,74.1,82.0
2024-08-02,KXHIGHCHI,78.1,79.0,83.1,82.7,72.6,82.3
2024-08-03,KXHIGHCHI,82.8,82.3,87.6,84.0,71.0,86.5
2024-08-04,KXHIGHCHI,88.4,83.6,90.9,84.6,74.9,87.8
2024-08-05,KXHIGHCHI,85.8,86.6,88.8,93.7,74.7,87.9
2024-08-06,KXHIGHCHI,71.1,72.8,75.8,73.7,68.2,73.3
2024-08-07,KXHIGHCHI,74.1,72.3,75.3,76.3,69.0,75.8
2024-08-08,KXHIGHCHI,81.3,79.8,83.2,81.4,71.9,82.0
2024-08-09,KXHIGHCHI,73.8,72.3,73.7,77.2,69.6,74.3
2024-08-10,KXHIGHCHI,73.8,74.8,75.1,78.1,69.4,75.3
2024-08-11,KXHIGHCHI,77.7,77.1,77.8,81.5,71.7,78.5
2024-08-12,KXHIGHCHI,81.3,78.2,81.2,81.5,71.9,79.1
2024-08-13,KXHIGHCHI,80.1,79.5,81.2,81.5,70.8,80.4
2024-08-14,KXHIGHCHI,80.1,79.0,83.0,81.4,70.8,79.5
2024-08-15,KXHIGHCHI,74.3,72.6,73.9,73.7,72.1,71.7
2024-08-16,KXHIGHCHI,85.8,84.5,86.2,89.8,75.8,83.1
2024-08-17,KXHIGHCHI,76.8,78.8,79.9,80.6,71.7,75.4
2024-08-18,KXHIGHCHI,74.1,71.9,76.5,75.6,69.3,72.9
2024-08-19,KXHIGHCHI,72.2,70.1,74.2,75.1,67.2,74.4
2024-08-20,KXHIGHCHI,68.0,67.0,70.0,71.1,65.2,69.8
2024-08-21,KXHIGHCHI,71.4,70.7,73.0,73.4,66.3,73.3
2024-08-22,KXHIGHCHI,76.1,75.4,77.8,75.6,68.3,75.3
2024-08-23,KXHIGHCHI,80.4,79.8,81.7,83.4,71.9,80.6
2024-08-24,KXHIGHCHI,86.9,82.7,90.4,81.8,73.3,83.0
2024-08-25,KXHIGHCHI,91.6,89.9,91.0,93.3,78.0,90.6
2024-08-26,KXHIGHCHI,94.1,93.3,93.6,96.5,77.3,94.2
2024-08-27,KXHIGHCHI,95.0,95.2,97.4,96.9,81.3,95.0
2024-08-28,KXHIGHCHI,84.0,79.3,84.5,85.8,75.7,81.1
2024-08-29,KXHIGHCHI,81.2,78.7,80.3,79.7,70.5,77.1
2024-08-30,KXHIGHCHI,85.7,84.6,85.8,85.7,75.3,81.8
2024-08-31,KXHIGHCHI,82.1,79.9,84.1,82.9,73.5,76.9
